Contig_id	Status	Population_number
Ga0531464_000082	REP	411
Ga0531460_000034	REP	412
Ga0531456_000085	MEM	412
Ga0531463_000010	REP	413
Ga0531464_000401	MEM	413
Ga0531462_000236	MEM	413
Ga0531465_000420	MEM	413
Ga0531462_000676	MEM	413
Ga0531465_000116	MEM	413
Ga0531459_000139	REP	414
Ga0531459_000140	REP	415
Ga0531459_000141	REP	416
Ga0531455_000279	MEM	416
Ga0531462_000049	REP	417
Ga0531465_000084	MEM	417
Ga0531464_000083	REP	418
Ga0531462_000088	MEM	418
Ga0531465_000109	MEM	418
Ga0531457_000409	MEM	418
Ga0531457_000564	MEM	418
Ga0531459_000142	REP	419
Ga0531462_000050	REP	420
Ga0531464_000169	MEM	420
Ga0531465_000254	MEM	420
Ga0531461_000023	REP	421
Ga0531457_000125	MEM	421
Ga0531454_000015	REP	422
Ga0531462_000051	REP	423
Ga0531464_000451	MEM	423
Ga0531464_000633	MEM	423
Ga0531459_000143	REP	424
Ga0531458_00003	REP	425
Ga0531454_000017	MEM	425
Ga0531460_000371	MEM	425
Ga0531460_000399	MEM	425
Ga0531459_000144	REP	426
Ga0531459_000145	REP	427
Ga0531454_000016	REP	428
Ga0531464_000084	REP	429
Ga0531455_000021	REP	430
Ga0531459_000565	MEM	430
Ga0531454_000246	MEM	430
Ga0531459_000849	MEM	430
Ga0531461_000024	REP	431
Ga0531462_000052	REP	432
Ga0531464_000628	MEM	432
Ga0531464_001486	MEM	432
Ga0531462_000053	REP	433
Ga0531464_000405	MEM	433
Ga0531464_001125	MEM	433
Ga0531459_000146	REP	434
Ga0531459_000147	REP	435
Ga0531455_000030	MEM	435
Ga0531459_000148	REP	436
Ga0531461_000025	REP	437
Ga0531465_000141	MEM	437
Ga0531462_000215	MEM	437
Ga0531457_000227	MEM	437
Ga0531464_000984	MEM	437
Ga0531459_000149	REP	438
Ga0531459_000150	REP	439
Ga0531455_000045	MEM	439
Ga0531456_000042	REP	440
Ga0531460_000040	MEM	440
Ga0531460_000037	REP	441
Ga0531456_000142	MEM	441
Ga0531459_000151	REP	442
Ga0531463_000011	REP	443
Ga0531462_000113	MEM	443
Ga0531464_000468	MEM	443
Ga0531465_000395	MEM	443
Ga0531462_000567	MEM	443
Ga0531465_000500	MEM	443
Ga0531461_000214	MEM	443
Ga0531457_000632	MEM	443
Ga0531456_000043	REP	444
Ga0531463_000012	REP	445
Ga0531465_000043	MEM	445
Ga0531462_000164	MEM	445
Ga0531457_000075	MEM	445
Ga0531461_000069	MEM	445
Ga0531464_000250	MEM	445
Ga0531462_000767	MEM	445
Ga0531454_000018	REP	446
Ga0531458_00014	MEM	446
Ga0531462_000055	REP	447
Ga0531463_000025	MEM	447
Ga0531464_000189	MEM	447
Ga0531465_000101	MEM	447
Ga0531460_000131	MEM	447
Ga0531456_000155	MEM	447
Ga0531461_000180	MEM	447
Ga0531457_000746	MEM	447
Ga0531456_000044	REP	448
Ga0531460_000093	MEM	448
Ga0531465_000035	REP	449
Ga0531463_000041	MEM	449
Ga0531464_000622	MEM	449
Ga0531464_000086	REP	450
Ga0531464_000087	REP	451
Ga0531462_000282	MEM	451
Ga0531462_000617	MEM	451
Ga0531459_000152	REP	452
Ga0531455_000220	MEM	452
Ga0531460_000038	REP	453
Ga0531456_000125	MEM	453
Ga0531460_000039	REP	454
Ga0531456_000818	MEM	454
Ga0531459_001619	MEM	454
Ga0531455_000022	REP	455
Ga0531465_000036	REP	456
Ga0531462_000615	MEM	456
Ga0531459_000153	REP	457
Ga0531459_000154	REP	458
Ga0531464_000088	REP	459
Ga0531465_000228	MEM	459
Ga0531462_000056	REP	460
Ga0531464_000217	MEM	460
Ga0531464_001512	MEM	460
Ga0531464_000089	REP	461
Ga0531462_000362	MEM	461
Ga0531462_000731	MEM	461
Ga0531459_000155	REP	462
Ga0531463_000013	REP	463
Ga0531465_000607	MEM	463
Ga0531465_000037	REP	464
Ga0531462_000063	MEM	464
Ga0531464_000209	MEM	464
Ga0531463_000086	MEM	464
Ga0531460_000041	REP	465
Ga0531456_000837	MEM	465
Ga0531456_000748	MEM	465
Ga0531459_000156	REP	466
Ga0531454_000019	REP	467
Ga0531459_000157	REP	468
Ga0531455_000176	MEM	468
Ga0531459_000158	REP	469
Ga0531455_000023	MEM	469
Ga0531459_000159	REP	470
Ga0531455_000074	MEM	470
Ga0531457_000050	REP	471
Ga0531457_000051	REP	472
Ga0531459_000160	REP	473
Ga0531464_000090	REP	474
Ga0531462_000150	MEM	474
Ga0531457_000052	REP	475
Ga0531459_000161	REP	476
Ga0531459_000162	REP	477
Ga0531455_000024	REP	478
Ga0531464_000091	REP	479
Ga0531463_000019	MEM	479
Ga0531462_000067	MEM	479
Ga0531465_000118	MEM	479
Ga0531465_000438	MEM	479
Ga0531464_000092	REP	480
Ga0531464_000093	REP	481
Ga0531462_000749	MEM	481
Ga0531454_000020	REP	482
Ga0531462_000059	REP	483
Ga0531464_000160	MEM	483
Ga0531463_000028	MEM	483
Ga0531465_000206	MEM	483
Ga0531465_000249	MEM	483
Ga0531459_000163	REP	484
Ga0531462_000060	REP	485
Ga0531465_000314	MEM	485
Ga0531456_000045	REP	486
Ga0531457_000457	MEM	486
Ga0531464_000900	MEM	486
Ga0531460_000492	MEM	486
Ga0531465_000039	REP	487
Ga0531459_000164	REP	488
Ga0531460_000043	REP	489
Ga0531456_000047	MEM	489
Ga0531464_000094	REP	490
Ga0531465_000190	MEM	490
Ga0531462_000249	MEM	490
Ga0531456_000046	REP	491
Ga0531460_000166	MEM	491
Ga0531462_000061	REP	492
Ga0531464_000318	MEM	492
Ga0531465_000110	MEM	492
Ga0531457_000053	REP	493
Ga0531461_000039	MEM	493
Ga0531465_000456	MEM	493
Ga0531463_000142	MEM	493
Ga0531460_000044	REP	494
Ga0531456_000048	REP	495
Ga0531460_000119	MEM	495
Ga0531460_000607	MEM	495
Ga0531460_000045	REP	496
Ga0531455_000025	REP	497
Ga0531459_000165	REP	498
Ga0531465_000040	REP	499
Ga0531457_000054	REP	500
Ga0531461_000238	MEM	500
Ga0531459_000166	REP	501
Ga0531459_000167	REP	502
Ga0531455_000160	MEM	502
Ga0531455_000122	MEM	502
Ga0531459_000168	REP	503
Ga0531464_000096	REP	504
Ga0531459_000169	REP	505
Ga0531465_000041	REP	506
Ga0531464_000170	MEM	506
Ga0531462_000165	MEM	506
Ga0531460_000258	MEM	506
Ga0531464_000097	REP	507
Ga0531462_000310	MEM	507
Ga0531462_000312	MEM	507
Ga0531457_000320	MEM	507
Ga0531465_000215	MEM	507
Ga0531459_000170	REP	508
Ga0531456_000049	REP	509
Ga0531456_000050	REP	510
Ga0531457_000056	REP	511
Ga0531459_000171	REP	512
Ga0531459_000172	REP	513
Ga0531459_000173	REP	514
Ga0531459_000174	REP	515
Ga0531463_000015	REP	516
Ga0531465_000093	MEM	516
Ga0531464_000889	MEM	516
Ga0531465_000042	REP	517
Ga0531464_000522	MEM	517
Ga0531462_000330	MEM	517
Ga0531462_000332	MEM	517
Ga0531464_000944	MEM	517
Ga0531460_000046	REP	518
Ga0531456_000180	MEM	518
Ga0531459_000176	REP	519
Ga0531455_000026	REP	520
Ga0531459_000178	MEM	520
Ga0531459_000177	REP	521
Ga0531464_000098	REP	522
Ga0531465_000157	MEM	522
Ga0531462_000295	MEM	522
Ga0531457_000689	MEM	522
Ga0531456_000052	REP	523
Ga0531460_000199	MEM	523
Ga0531457_000057	REP	524
Ga0531465_000044	REP	525
Ga0531464_000515	MEM	525
Ga0531462_000219	MEM	525
Ga0531462_000404	MEM	525
Ga0531459_000179	REP	526
Ga0531457_000058	REP	527
Ga0531459_000180	REP	528
Ga0531456_000053	REP	529
Ga0531460_000677	MEM	529
Ga0531455_000027	REP	530
Ga0531459_000202	MEM	530
Ga0531464_000099	REP	531
Ga0531460_000048	REP	532
Ga0531456_000559	MEM	532
Ga0531459_000181	REP	533
Ga0531456_000054	REP	534
Ga0531462_000064	REP	535
Ga0531464_000138	MEM	535
Ga0531462_000065	REP	536
Ga0531464_000710	MEM	536
Ga0531461_000029	REP	537
Ga0531464_000112	MEM	537
Ga0531463_000089	MEM	537
Ga0531465_000418	MEM	537
Ga0531460_000049	REP	538
Ga0531454_000021	REP	539
Ga0531460_000174	MEM	539
Ga0531460_000390	MEM	539
Ga0531459_000182	REP	540
Ga0531454_000022	REP	541
Ga0531454_000023	REP	542
Ga0531460_000689	MEM	542
Ga0531459_000183	REP	543
Ga0531459_000184	REP	544
Ga0531459_000185	REP	545
Ga0531459_000186	REP	546
Ga0531455_000031	MEM	546
Ga0531457_000060	REP	547
Ga0531456_000055	REP	548
Ga0531459_000187	REP	549
Ga0531459_000188	REP	550
Ga0531459_000189	REP	551
Ga0531455_000416	MEM	551
Ga0531459_000190	REP	552
Ga0531455_000200	MEM	552
Ga0531455_000323	MEM	552
Ga0531465_000045	REP	553
Ga0531464_000133	MEM	553
Ga0531462_000115	MEM	553
Ga0531459_000191	REP	554
Ga0531455_000072	MEM	554
Ga0531454_000024	REP	555
Ga0531459_000192	REP	556
Ga0531459_000193	REP	557
Ga0531455_000038	MEM	557
Ga0531464_000100	REP	558
Ga0531462_000399	MEM	558
Ga0531462_000066	REP	559
Ga0531463_000096	MEM	559
Ga0531459_000194	REP	560
Ga0531460_000050	REP	561
Ga0531456_000610	MEM	561
Ga0531464_000101	REP	562
Ga0531464_000102	REP	563
Ga0531465_000133	MEM	563
Ga0531462_000268	MEM	563
Ga0531463_000146	MEM	563
Ga0531464_000103	REP	564
Ga0531462_000670	MEM	564
Ga0531459_000195	REP	565
Ga0531464_000104	REP	566
Ga0531459_000196	REP	567
Ga0531459_000197	REP	568
Ga0531459_000198	REP	569
Ga0531457_000061	REP	570
Ga0531460_000051	REP	571
Ga0531454_000079	MEM	571
Ga0531458_00043	MEM	571
Ga0531454_000301	MEM	571
Ga0531458_00027	MEM	571
Ga0531459_000199	REP	572
Ga0531459_000200	REP	573
Ga0531460_000052	REP	574
Ga0531456_000275	MEM	574
Ga0531456_000689	MEM	574
Ga0531459_000201	REP	575
Ga0531462_000068	REP	576
Ga0531464_000774	MEM	576
Ga0531464_001569	MEM	576
Ga0531457_000062	REP	577
Ga0531457_000063	REP	578
Ga0531461_000279	MEM	578
Ga0531454_000025	REP	579
Ga0531459_000203	REP	580
Ga0531455_000161	MEM	580
Ga0531455_000385	MEM	580
Ga0531459_000204	REP	581
Ga0531457_000064	REP	582
Ga0531460_000053	REP	583
Ga0531456_000207	MEM	583
Ga0531457_000065	REP	584
Ga0531461_000267	MEM	584
Ga0531459_000205	REP	585
Ga0531459_000206	REP	586
Ga0531455_000053	MEM	586
Ga0531464_000106	REP	587
Ga0531459_000207	REP	588
Ga0531464_000107	REP	589
Ga0531465_000450	MEM	589
Ga0531465_000501	MEM	589
Ga0531459_000208	REP	590
Ga0531462_000070	REP	591
Ga0531464_000220	MEM	591
Ga0531463_000047	MEM	591
Ga0531456_000057	REP	592
Ga0531459_000209	REP	593
Ga0531465_000046	REP	594
Ga0531464_000386	MEM	594
Ga0531462_000665	MEM	594
Ga0531454_000026	REP	595
Ga0531456_000058	REP	596
Ga0531459_000210	REP	597
Ga0531455_000029	REP	598
Ga0531459_000211	MEM	598
Ga0531461_000030	REP	599
Ga0531457_000654	MEM	599
Ga0531459_000212	REP	600
Ga0531457_000066	REP	601
Ga0531464_000108	REP	602
Ga0531465_000222	MEM	602
Ga0531462_000326	MEM	602
Ga0531457_000500	MEM	602
Ga0531464_000109	REP	603
Ga0531462_000552	MEM	603
Ga0531459_000213	REP	604
Ga0531461_000031	REP	605
Ga0531457_000172	MEM	605
Ga0531465_000048	REP	606
Ga0531463_000016	MEM	606
Ga0531457_000121	MEM	606
Ga0531464_000110	REP	607
Ga0531465_000052	MEM	607
Ga0531462_000075	MEM	607
Ga0531459_000214	REP	608
Ga0531462_000071	REP	609
Ga0531464_000120	MEM	609
Ga0531460_000054	REP	610
Ga0531456_000108	MEM	610
Ga0531459_000215	REP	611
Ga0531465_000049	REP	612
Ga0531464_000776	MEM	612
Ga0531462_000807	MEM	612
Ga0531459_000216	REP	613
Ga0531460_000055	REP	614
Ga0531456_000068	MEM	614
Ga0531459_000217	REP	615
Ga0531455_000217	MEM	615
Ga0531455_000307	MEM	615
Ga0531465_000050	REP	616
Ga0531464_000111	REP	617
Ga0531459_000218	REP	618
Ga0531462_000072	REP	619
Ga0531465_000203	MEM	619
Ga0531464_001265	MEM	619
Ga0531456_000059	REP	620
Ga0531456_000060	REP	621
Ga0531460_000185	MEM	621
Ga0531459_000219	REP	622
Ga0531455_000107	MEM	622
Ga0531459_000220	REP	623
Ga0531459_000221	REP	624
Ga0531458_00028	MEM	624
Ga0531454_000239	MEM	624
Ga0531456_000061	REP	625
Ga0531460_000271	MEM	625
Ga0531459_000222	REP	626
Ga0531457_000068	REP	627
Ga0531459_000223	REP	628
Ga0531455_000083	MEM	628
Ga0531464_000113	REP	629
Ga0531462_000427	MEM	629
Ga0531464_000114	REP	630
Ga0531462_000152	MEM	630
Ga0531465_000634	MEM	630
Ga0531465_000051	REP	631
Ga0531459_000224	REP	632
Ga0531455_000284	MEM	632
Ga0531462_000074	REP	633
Ga0531465_000099	MEM	633
Ga0531464_000161	MEM	633
Ga0531463_000149	MEM	633
Ga0531459_000225	REP	634
Ga0531459_000226	REP	635
Ga0531454_000027	REP	636
Ga0531459_000227	REP	637
Ga0531455_000155	MEM	637
Ga0531460_000056	REP	638
Ga0531459_000228	REP	639
Ga0531460_000057	REP	640
Ga0531464_000115	REP	641
Ga0531459_000229	REP	642
Ga0531455_000058	MEM	642
Ga0531455_000152	MEM	642
Ga0531459_000230	REP	643
Ga0531456_000062	REP	644
Ga0531460_000059	MEM	644
Ga0531464_000116	REP	645
Ga0531462_000333	MEM	645
Ga0531465_000322	MEM	645
Ga0531465_000435	MEM	645
Ga0531459_000231	REP	646
Ga0531464_000117	REP	647
Ga0531464_000118	REP	648
Ga0531456_000063	REP	649
Ga0531454_000028	REP	650
Ga0531463_000017	REP	651
Ga0531462_000338	MEM	651
Ga0531464_000747	MEM	651
Ga0531465_000325	MEM	651
Ga0531460_000058	REP	652
Ga0531456_000417	MEM	652
Ga0531456_000279	MEM	652
Ga0531463_000018	REP	653
Ga0531465_000054	REP	654
Ga0531457_000715	MEM	654
Ga0531464_000119	REP	655
Ga0531462_000079	MEM	655
Ga0531465_000145	MEM	655
Ga0531457_000069	REP	656
Ga0531465_000055	REP	657
Ga0531463_000078	MEM	657
Ga0531462_000492	MEM	657
Ga0531462_000701	MEM	657
Ga0531456_000064	REP	658
Ga0531460_000312	MEM	658
Ga0531456_000065	REP	659
Ga0531462_000077	REP	660
Ga0531464_000306	MEM	660
Ga0531464_001206	MEM	660
Ga0531456_000066	REP	661
Ga0531459_000232	REP	662
Ga0531465_000056	REP	663
Ga0531464_000394	MEM	663
Ga0531462_000313	MEM	663
Ga0531465_000057	REP	664
Ga0531464_000340	MEM	664
Ga0531462_000320	MEM	664
Ga0531463_000077	MEM	664
Ga0531456_000067	REP	665
Ga0531460_000239	MEM	665
Ga0531460_000485	MEM	665
Ga0531459_000233	REP	666
Ga0531462_000078	REP	667
Ga0531464_000121	MEM	667
Ga0531465_000058	REP	668
Ga0531464_000122	MEM	668
Ga0531464_000123	REP	669
Ga0531464_000124	REP	670
Ga0531455_000033	REP	671
Ga0531457_000070	REP	672
Ga0531464_000137	MEM	672
Ga0531465_000066	MEM	672
Ga0531461_000105	MEM	672
Ga0531462_000804	MEM	672
Ga0531462_000080	REP	673
Ga0531464_000164	MEM	673
Ga0531461_000034	REP	674
Ga0531457_000086	MEM	674
Ga0531457_000104	MEM	674
Ga0531457_000071	REP	675
Ga0531460_000060	REP	676
Ga0531454_000209	MEM	676
Ga0531454_000279	MEM	676
Ga0531456_000069	REP	677
Ga0531456_000070	REP	678
Ga0531460_000272	MEM	678
Ga0531454_000029	REP	679
Ga0531460_000061	REP	680
Ga0531463_000021	REP	681
Ga0531464_000330	MEM	681
Ga0531462_000174	MEM	681
Ga0531456_000071	REP	682
Ga0531459_000234	REP	683
Ga0531459_000235	REP	684
Ga0531464_000125	REP	685
Ga0531462_000396	MEM	685
Ga0531459_000236	REP	686
Ga0531456_000831	MEM	686
Ga0531459_000237	REP	687
Ga0531459_000238	REP	688
Ga0531459_000239	REP	689
Ga0531455_000035	MEM	689
Ga0531459_000240	REP	690
Ga0531455_000034	REP	691
Ga0531459_000486	MEM	691
Ga0531464_000126	REP	692
Ga0531464_000127	REP	693
Ga0531462_000314	MEM	693
Ga0531465_000244	MEM	693
Ga0531457_000072	REP	694
Ga0531464_000786	MEM	694
Ga0531462_000081	REP	695
Ga0531464_000181	MEM	695
Ga0531465_000067	MEM	695
Ga0531460_000062	REP	696
Ga0531454_000030	REP	697
Ga0531460_000063	REP	698
Ga0531456_000388	MEM	698
Ga0531459_000241	REP	699
Ga0531464_000128	REP	700
Ga0531462_000287	MEM	700
Ga0531455_000036	REP	701
Ga0531459_000242	REP	702
Ga0531459_000243	REP	703
Ga0531465_000059	REP	704
Ga0531464_000691	MEM	704
Ga0531457_000469	MEM	704
Ga0531459_000244	REP	705
Ga0531455_000127	MEM	705
Ga0531463_000023	REP	706
Ga0531465_000421	MEM	706
Ga0531462_000564	MEM	706
Ga0531464_001235	MEM	706
Ga0531457_000493	MEM	706
Ga0531459_000245	REP	707
Ga0531455_000345	MEM	707
Ga0531459_000246	REP	708
Ga0531462_000083	REP	709
Ga0531459_000247	REP	710
Ga0531459_000248	REP	711
Ga0531462_000084	REP	712
Ga0531464_000450	MEM	712
Ga0531461_000036	REP	713
Ga0531459_000249	REP	714
Ga0531462_000085	REP	715
Ga0531465_000115	MEM	715
Ga0531464_000697	MEM	715
Ga0531456_000072	REP	716
Ga0531459_000250	REP	717
Ga0531457_000073	REP	718
Ga0531461_000075	MEM	718
Ga0531457_000074	REP	719
Ga0531459_000251	REP	720
Ga0531455_000223	MEM	720
Ga0531464_000129	REP	721
Ga0531465_000060	REP	722
Ga0531457_000499	MEM	722
Ga0531454_000031	REP	723
Ga0531461_000037	REP	724
Ga0531457_000143	MEM	724
Ga0531465_000061	REP	725
Ga0531464_000407	MEM	725
Ga0531462_000350	MEM	725
Ga0531462_000835	MEM	725
Ga0531456_000073	REP	726
Ga0531459_000252	REP	727
Ga0531457_000076	REP	728
Ga0531464_000130	REP	729
Ga0531462_000092	MEM	729
Ga0531459_000253	REP	730
Ga0531455_000079	MEM	730
Ga0531460_000064	REP	731
Ga0531456_000074	REP	732
Ga0531460_000587	MEM	732
Ga0531455_000037	REP	733
Ga0531459_000254	REP	734
Ga0531461_000038	REP	735
Ga0531457_000384	MEM	735
Ga0531457_000569	MEM	735
Ga0531460_000066	REP	736
Ga0531464_000131	REP	737
Ga0531462_000792	MEM	737
Ga0531462_000087	REP	738
Ga0531464_000550	MEM	738
Ga0531465_000337	MEM	738
Ga0531465_000560	MEM	738
Ga0531459_000255	REP	739
Ga0531459_000256	REP	740
Ga0531455_000361	MEM	740
Ga0531455_000387	MEM	740
Ga0531459_000257	REP	741
Ga0531455_000249	MEM	741
Ga0531456_000075	REP	742
Ga0531460_000397	MEM	742
Ga0531460_000067	REP	743
Ga0531465_000062	REP	744
Ga0531464_000639	MEM	744
Ga0531455_000039	REP	745
Ga0531454_000093	MEM	745
Ga0531462_000089	REP	746
Ga0531459_000258	REP	747
Ga0531465_000063	REP	748
Ga0531456_000076	REP	749
Ga0531462_000090	REP	750
Ga0531465_000156	MEM	750
Ga0531464_000333	MEM	750
Ga0531459_000259	REP	751
Ga0531454_000032	REP	752
Ga0531459_000260	REP	753
Ga0531460_000069	REP	754
Ga0531456_000223	MEM	754
Ga0531459_000261	REP	755
Ga0531455_000095	MEM	755
Ga0531462_000091	REP	756
Ga0531464_000884	MEM	756
Ga0531464_000735	MEM	756
Ga0531456_000077	REP	757
Ga0531459_000262	REP	758
Ga0531459_000263	REP	759
Ga0531459_000264	REP	760
Ga0531455_000040	REP	761
Ga0531459_001029	MEM	761
Ga0531465_000064	REP	762
Ga0531462_000323	MEM	762
Ga0531456_000078	REP	763
Ga0531465_000065	REP	764
Ga0531462_000201	MEM	764
Ga0531464_001296	MEM	764
Ga0531459_000265	REP	765
Ga0531459_000266	REP	766
Ga0531457_000077	REP	767
Ga0531455_000041	REP	768
Ga0531454_000033	REP	769
Ga0531464_000132	REP	770
Ga0531462_000171	MEM	770
Ga0531461_000212	MEM	770
Ga0531465_000556	MEM	770
Ga0531457_000748	MEM	770
Ga0531459_000267	REP	771
Ga0531455_000042	REP	772
Ga0531464_000134	REP	773
Ga0531455_000043	REP	774
Ga0531459_000908	MEM	774
Ga0531455_000044	REP	775
Ga0531457_000078	REP	776
Ga0531460_000070	REP	777
Ga0531460_000071	REP	778
Ga0531456_000115	MEM	778
Ga0531464_000135	REP	779
Ga0531465_000430	MEM	779
Ga0531457_000079	REP	780
Ga0531464_000136	REP	781
Ga0531462_000205	MEM	781
Ga0531460_000072	REP	782
Ga0531457_000080	REP	783
Ga0531462_000093	REP	784
Ga0531459_000268	REP	785
Ga0531462_000094	REP	786
Ga0531464_000287	MEM	786
Ga0531460_000073	REP	787
Ga0531456_000110	MEM	787
Ga0531459_000269	REP	788
Ga0531455_000062	MEM	788
Ga0531464_000139	REP	789
Ga0531462_000463	MEM	789
Ga0531455_000046	REP	790
Ga0531459_000271	MEM	790
Ga0531459_000270	REP	791
Ga0531464_000140	REP	792
Ga0531465_000516	MEM	792
Ga0531459_000272	REP	793
Ga0531459_000274	REP	794
Ga0531456_000079	REP	795
Ga0531460_000339	MEM	795
Ga0531459_000275	REP	796
Ga0531455_000112	MEM	796
Ga0531454_000034	REP	797
Ga0531459_000276	REP	798
Ga0531459_000277	REP	799
Ga0531455_000047	REP	800
Ga0531459_000278	REP	801
Ga0531455_000134	MEM	801
Ga0531455_000419	MEM	801
Ga0531459_000279	REP	802
Ga0531459_000280	REP	803
Ga0531455_000273	MEM	803
Ga0531455_000375	MEM	803
Ga0531464_000143	REP	804
Ga0531462_000769	MEM	804
Ga0531461_000040	REP	805
Ga0531457_000087	MEM	805
Ga0531459_000281	REP	806
Ga0531464_000145	REP	807
Ga0531457_000093	MEM	807
Ga0531459_000282	REP	808
Ga0531462_000095	REP	809
Ga0531465_000299	MEM	809
Ga0531464_001427	MEM	809
Ga0531464_001439	MEM	809
Ga0531464_000146	REP	810
Ga0531459_000283	REP	811
Ga0531455_000048	REP	812
Ga0531462_000096	REP	813
Ga0531465_000070	MEM	813
Ga0531464_000652	MEM	813
Ga0531463_000111	MEM	813
Ga0531464_001331	MEM	813
Ga0531459_000284	REP	814
Ga0531459_000285	REP	815
Ga0531456_000081	REP	816
Ga0531459_000286	REP	817
Ga0531462_000098	REP	818
Ga0531464_000232	MEM	818
Ga0531462_000099	REP	819
Ga0531465_000361	MEM	819
Ga0531456_000082	REP	820
Ga0531459_000287	REP	821
Ga0531462_000100	REP	822
Ga0531464_000526	MEM	822
Ga0531461_000041	REP	823
Ga0531461_000042	REP	824
Ga0531457_000250	MEM	824
Ga0531462_000293	MEM	824
Ga0531465_000216	MEM	824
Ga0531464_000651	MEM	824
Ga0531464_000147	REP	825
Ga0531456_000083	REP	826
Ga0531456_000084	REP	827
Ga0531464_000148	REP	828
Ga0531462_000127	MEM	828
Ga0531465_000142	MEM	828
Ga0531465_000068	REP	829
Ga0531460_000076	REP	830
Ga0531456_000088	MEM	830
Ga0531459_000288	REP	831
Ga0531464_000149	REP	832
Ga0531458_00006	REP	833
Ga0531454_000227	MEM	833
Ga0531462_000101	REP	834
Ga0531464_000210	MEM	834
Ga0531463_000109	MEM	834
Ga0531459_000289	REP	835
Ga0531462_000103	REP	836
Ga0531464_000150	REP	837
Ga0531465_000127	MEM	837
Ga0531462_000667	MEM	837
Ga0531465_000069	REP	838
Ga0531457_000081	REP	839
Ga0531456_000086	REP	840
Ga0531460_000176	MEM	840
Ga0531460_000077	REP	841
Ga0531456_000093	MEM	841
Ga0531459_000290	REP	842
Ga0531460_000078	REP	843
Ga0531456_000205	MEM	843
Ga0531464_000151	REP	844
Ga0531459_000291	REP	845
Ga0531465_000071	REP	846
Ga0531459_000292	REP	847
Ga0531454_000036	REP	848
Ga0531459_000293	REP	849
Ga0531462_000105	REP	850
Ga0531465_000144	MEM	850
Ga0531462_000106	REP	851
Ga0531464_000713	MEM	851
Ga0531465_000072	REP	852
Ga0531459_000294	REP	853
Ga0531456_000087	REP	854
Ga0531460_000582	MEM	854
Ga0531465_000073	REP	855
Ga0531462_000129	MEM	855
Ga0531464_000236	MEM	855
Ga0531464_000152	REP	856
Ga0531459_000295	REP	857
Ga0531465_000074	REP	858
Ga0531464_000591	MEM	858
Ga0531462_000651	MEM	858
Ga0531459_000296	REP	859
Ga0531465_000075	REP	860
Ga0531459_000297	REP	861
Ga0531460_000129	MEM	861
Ga0531459_000298	REP	862
Ga0531454_000037	REP	863
Ga0531463_000026	REP	864
Ga0531456_000089	REP	865
Ga0531459_000299	REP	866
Ga0531460_000079	REP	867
Ga0531454_000038	REP	868
Ga0531456_000090	REP	869
Ga0531459_000300	REP	870
Ga0531457_000082	REP	871
Ga0531460_000080	REP	872
Ga0531456_000380	MEM	872
Ga0531459_000301	REP	873
Ga0531460_000081	REP	874
Ga0531456_000351	MEM	874
Ga0531461_000043	REP	875
Ga0531457_000280	MEM	875
Ga0531465_000076	REP	876
Ga0531464_000192	MEM	876
Ga0531461_000044	REP	877
Ga0531465_000208	MEM	877
Ga0531457_000200	MEM	877
Ga0531462_000469	MEM	877
Ga0531461_000045	REP	878
Ga0531457_000253	MEM	878
Ga0531459_000302	REP	879
Ga0531455_000184	MEM	879
Ga0531465_000077	REP	880
Ga0531462_000141	MEM	880
Ga0531464_000256	MEM	880
Ga0531457_000083	REP	881
Ga0531459_000303	REP	882
Ga0531456_000091	REP	883
Ga0531460_000118	MEM	883
Ga0531455_000052	REP	884
Ga0531459_000531	MEM	884
Ga0531457_000084	REP	885
Ga0531461_000102	MEM	885
Ga0531459_000304	REP	886
Ga0531457_000085	REP	887
Ga0531463_000027	REP	888
Ga0531459_000305	REP	889
Ga0531460_000082	REP	890
Ga0531456_000482	MEM	890
Ga0531464_000153	REP	891
Ga0531465_000078	REP	892
Ga0531462_000198	MEM	892
Ga0531463_000137	MEM	892
Ga0531463_000155	MEM	892
Ga0531460_000083	REP	893
Ga0531456_000096	MEM	893
Ga0531457_000088	REP	894
Ga0531459_000306	REP	895
Ga0531461_000046	REP	896
Ga0531460_000084	REP	897
Ga0531456_000225	MEM	897
Ga0531456_000092	REP	898
Ga0531459_000307	REP	899
Ga0531465_000080	REP	900
Ga0531455_000054	REP	901
Ga0531455_000055	REP	902
Ga0531459_001390	MEM	902
Ga0531456_000094	REP	903
Ga0531460_000530	MEM	903
Ga0531459_000308	REP	904
Ga0531460_000085	REP	905
Ga0531464_000154	REP	906
Ga0531457_000090	REP	907
Ga0531459_000309	REP	908
Ga0531455_000057	MEM	908
Ga0531455_000056	REP	909
Ga0531459_000490	MEM	909
Ga0531459_000310	REP	910
Ga0531459_000311	REP	911
Ga0531457_000091	REP	912
Ga0531464_000155	REP	913
Ga0531457_000092	REP	914
Ga0531465_000105	MEM	914
Ga0531465_000081	REP	915
Ga0531462_000763	MEM	915
Ga0531465_000082	REP	916
Ga0531464_000541	MEM	916
Ga0531457_000556	MEM	916
Ga0531459_000312	REP	917
Ga0531459_000313	REP	918
Ga0531464_000158	REP	919
Ga0531454_000039	REP	920
Ga0531457_000094	REP	921
Ga0531456_000095	REP	922
Ga0531460_000270	MEM	922
Ga0531459_000314	REP	923
Ga0531455_000059	REP	924
Ga0531459_000315	REP	925
Ga0531457_000095	REP	926
